mic;symbol;isin;date;open_value;high_value;low_value;last_value;change_prev_close_percentage;turnover
XZAG;CBX;HRZB00ICBEX6;24.5.2016;1698,89;1708,91;1698,25;1708,61;0,58;461071,27
XZAG;CBX;HRZB00ICBEX6;23.5.2016;1698,16;1700,32;1695,99;1698,81;0,04;440759,67
XZAG;CBX;HRZB00ICBEX6;20.5.2016;1691,57;1700,1;1689,58;1698,16;0,39;544045,65
XZAG;CBX;HRZB00ICBEX6;19.5.2016;1693,09;1695,75;1690,31;1691,59;-0,12;720543,61
XZAG;CBX;HRZB00ICBEX6;18.5.2016;1692,07;1696,16;1688,07;1693,54;0,09;546666,03
XZAG;CBX;HRZB00ICBEX6;17.5.2016;1694,12;1694,83;1686,8;1692,1;-0,1;398573,19
XZAG;CBX;HRZB00ICBEX6;16.5.2016;1698,77;1698,85;1691,41;1693,77;-0,29;495532,31
XZAG;CBX;HRZB00ICBEX6;13.5.2016;1698,99;1706,92;1696,32;1698,76;-0,01;364836,55
XZAG;CBX;HRZB00ICBEX6;12.5.2016;1702,43;1712,92;1697,96;1698,99;-0,21;527119,39
XZAG;CBX;HRZB00ICBEX6;11.5.2016;1695,87;1704,07;1694,61;1702,62;0,4;445834,97
XZAG;CBX;HRZB00ICBEX6;10.5.2016;1689,87;1695,86;1687,74;1695,86;0,4;1010594,23
XZAG;CBX;HRZB00ICBEX6;9.5.2016;1687,36;1689,34;1684,49;1689,13;0,16;227606,74
XZAG;CBX;HRZB00ICBEX6;6.5.2016;1682,51;1687,18;1678,01;1686,4;0,19;316945
XZAG;CBX;HRZB00ICBEX6;5.5.2016;1674,93;1684,01;1674,93;1683,25;0,47;768365,09
XZAG;CBX;HRZB00ICBEX6;4.5.2016;1676,1;1676,56;1667,49;1675,33;-0,05;623964,2
XZAG;CBX;HRZB00ICBEX6;3.5.2016;1690,27;1690,57;1672,57;1676,1;-0,85;589854,58
XZAG;CBX;HRZB00ICBEX6;2.5.2016;1687,39;1695,55;1686,66;1690,5;0,12;726818,55
XZAG;CBX;HRZB00ICBEX6;29.4.2016;1680,77;1688,72;1680,31;1688,48;0,45;1179665,48
XZAG;CBX;HRZB00ICBEX6;28.4.2016;1682,1;1694,1;1679,89;1680,84;-0,07;419497,02
XZAG;CBX;HRZB00ICBEX6;27.4.2016;1692,09;1694,61;1681,97;1681,97;-0,59;735707,56
XZAG;CBX;HRZB00ICBEX6;26.4.2016;1688,25;1696,05;1687,16;1691,94;0,23;541048,26
XZAG;CBX;HRZB00ICBEX6;25.4.2016;1693,01;1697,5;1684,49;1688,06;-0,3;778990,18
XZAG;CBX;HRZB00ICBEX6;22.4.2016;1690,88;1693,3;1688,36;1693,14;0,15;496747,6
XZAG;CBX;HRZB00ICBEX6;21.4.2016;1687,07;1692,16;1685,82;1690,62;0,23;536141,04
XZAG;CBX;HRZB00ICBEX6;20.4.2016;1686,08;1688,76;1684,18;1686,67;0,04;1231436,26
XZAG;CBX;HRZB00ICBEX6;19.4.2016;1678,64;1687,25;1676,49;1686,07;0,44;625874,88
XZAG;CBX;HRZB00ICBEX6;18.4.2016;1686,19;1686,19;1677,74;1678,67;-0,44;409328,02
XZAG;CBX;HRZB00ICBEX6;15.4.2016;1661,36;1686,49;1661,36;1686,1;1,5;757734,68
XZAG;CBX;HRZB00ICBEX6;14.4.2016;1658,88;1663,84;1658,51;1661,25;0,14;851687,84
XZAG;CBX;HRZB00ICBEX6;13.4.2016;1661,69;1662,46;1656,45;1658,95;-0,21;223438,1
XZAG;CBX;HRZB00ICBEX6;12.4.2016;1664,78;1665,16;1661,41;1662,4;-0,14;663911,77
XZAG;CBX;HRZB00ICBEX6;11.4.2016;1661;1665,9;1660,53;1664,77;0,22;686529,51
XZAG;CBX;HRZB00ICBEX6;8.4.2016;1667,42;1669,56;1659,53;1661,17;-0,43;216103,66
XZAG;CBX;HRZB00ICBEX6;7.4.2016;1661,79;1668,29;1659,6;1668,29;0,39;543074,55
XZAG;CBX;HRZB00ICBEX6;6.4.2016;1661,23;1663,58;1657,05;1661,76;0,02;292329,35
XZAG;CBX;HRZB00ICBEX6;5.4.2016;1666,34;1668,6;1661,49;1661,49;-0,29;594348,74
XZAG;CBX;HRZB00ICBEX6;4.4.2016;1671,25;1673,85;1661,48;1666,34;-0,28;721111,85
XZAG;CBX;HRZB00ICBEX6;1.4.2016;1669,8;1672,99;1662,89;1671,08;0,08;1109680,38
XZAG;CBX;HRZB00ICBEX6;31.3.2016;1665,17;1670,76;1662,69;1669,68;0,35;598342,01
XZAG;CBX;HRZB00ICBEX6;30.3.2016;1659,3;1667,53;1657,15;1663,88;0,3;895528,21
XZAG;CBX;HRZB00ICBEX6;29.3.2016;1661,95;1667,73;1655,77;1658,9;-0,16;875636,19
XZAG;CBX;HRZB00ICBEX6;24.3.2016;1658,4;1661,72;1656,63;1661,51;0,21;792439,55
XZAG;CBX;HRZB00ICBEX6;23.3.2016;1630,92;1660,97;1630,92;1658;1,69;1788967,83
XZAG;CBX;HRZB00ICBEX6;22.3.2016;1633,02;1633,02;1626,97;1630,46;-0,32;715525,29
XZAG;CBX;HRZB00ICBEX6;21.3.2016;1630,4;1635,77;1625,63;1635,74;0,33;502496,99
XZAG;CBX;HRZB00ICBEX6;18.3.2016;1616,05;1630,32;1613,92;1630,32;0,91;705717,39
XZAG;CBX;HRZB00ICBEX6;17.3.2016;1617,15;1624,52;1615,69;1615,69;-0,35;375050,11
XZAG;CBX;HRZB00ICBEX6;16.3.2016;1611,33;1621,3;1609,62;1621,3;0,67;612887,66
XZAG;CBX;HRZB00ICBEX6;15.3.2016;1615,91;1617,63;1607,68;1610,45;-0,34;568390,81
XZAG;CBX;HRZB00ICBEX6;14.3.2016;1613,13;1616,04;1609,63;1615,9;0,15;333501,87
XZAG;CBX;HRZB00ICBEX6;11.3.2016;1616,29;1616,51;1606,23;1613,45;-0,17;238308,77
XZAG;CBX;HRZB00ICBEX6;10.3.2016;1615,52;1620,15;1614,1;1616,27;0,06;550777,75
XZAG;CBX;HRZB00ICBEX6;9.3.2016;1611,98;1617,77;1609,8;1615,36;0,22;531215,28
XZAG;CBX;HRZB00ICBEX6;8.3.2016;1606,93;1613,89;1604,74;1611,8;0,28;809175,37
XZAG;CBX;HRZB00ICBEX6;7.3.2016;1599,71;1609,63;1599,48;1607,23;0,47;455427,32
XZAG;CBX;HRZB00ICBEX6;4.3.2016;1601,84;1605,95;1597,66;1599,71;-0,18;266673,55
XZAG;CBX;HRZB00ICBEX6;3.3.2016;1602,01;1606,09;1598,96;1602,55;0,17;324142,16
XZAG;CBX;HRZB00ICBEX6;2.3.2016;1596;1600,48;1594,39;1599,83;0,23;1093400,22
XZAG;CBX;HRZB00ICBEX6;1.3.2016;1614,24;1614,24;1593,44;1596,09;-1,13;316050,48
XZAG;CBX;HRZB00ICBEX6;29.2.2016;1614,26;1614,94;1604,63;1614,28;0,07;962243,03
XZAG;CBX;HRZB00ICBEX6;26.2.2016;1601,27;1615,01;1599,53;1613,22;0,72;316847,26
XZAG;CBX;HRZB00ICBEX6;25.2.2016;1616,04;1616,04;1599,22;1601,68;-0,89;715992,28
XZAG;CBX;HRZB00ICBEX6;24.2.2016;1618,25;1622,01;1614,31;1616,08;-0,13;442133,48
XZAG;CBX;HRZB00ICBEX6;23.2.2016;1626,72;1628,63;1617,72;1618,25;-0,47;390713,93
XZAG;CBX;HRZB00ICBEX6;22.2.2016;1622,79;1629,09;1622,17;1625,94;0,29;942189,93
XZAG;CBX;HRZB00ICBEX6;19.2.2016;1621,84;1624,53;1615,79;1621,21;-0,05;492742,72
XZAG;CBX;HRZB00ICBEX6;18.2.2016;1614,82;1624;1612,62;1622,06;0,46;500122,82
XZAG;CBX;HRZB00ICBEX6;17.2.2016;1610,61;1617,4;1608,62;1614,7;0,29;414838,59
XZAG;CBX;HRZB00ICBEX6;16.2.2016;1599,22;1613,31;1599,22;1609,97;0,72;1179809,46
XZAG;CBX;HRZB00ICBEX6;15.2.2016;1593,06;1598,95;1587,05;1598,41;0,35;420582,07
XZAG;CBX;HRZB00ICBEX6;12.2.2016;1595,36;1595,36;1586,72;1592,84;-0,16;487545,7
XZAG;CBX;HRZB00ICBEX6;11.2.2016;1595,55;1599,29;1591,87;1595,35;-0,16;618226,23
XZAG;CBX;HRZB00ICBEX6;10.2.2016;1594,6;1598,43;1594,16;1597,95;0,13;379861,74
XZAG;CBX;HRZB00ICBEX6;9.2.2016;1603,96;1604,04;1594,7;1595,87;-0,53;604025,86
XZAG;CBX;HRZB00ICBEX6;8.2.2016;1603,73;1605,52;1600,4;1604,42;0,06;339802,76
XZAG;CBX;HRZB00ICBEX6;5.2.2016;1605,8;1605,81;1599,64;1603,52;-0,15;199472,54
XZAG;CBX;HRZB00ICBEX6;4.2.2016;1609,7;1611,82;1603,38;1605,85;-0,14;308632,2
XZAG;CBX;HRZB00ICBEX6;3.2.2016;1606,89;1609,59;1603,91;1608,18;0,14;447199,66
XZAG;CBX;HRZB00ICBEX6;2.2.2016;1616,82;1619,96;1605,91;1605,91;-0,66;861864,32
XZAG;CBX;HRZB00ICBEX6;1.2.2016;1610,88;1617,87;1608,97;1616,66;0,28;934278,33
XZAG;CBX;HRZB00ICBEX6;29.1.2016;1603,9;1612,19;1602,87;1612,19;0,52;357222,31
XZAG;CBX;HRZB00ICBEX6;28.1.2016;1602,66;1611,83;1598,69;1603,9;0,08;449923,5
XZAG;CBX;HRZB00ICBEX6;27.1.2016;1601,48;1611,35;1601,48;1602,6;0,06;193259,05
XZAG;CBX;HRZB00ICBEX6;26.1.2016;1597,48;1602,48;1593,76;1601,59;0,26;408117,84
XZAG;CBX;HRZB00ICBEX6;25.1.2016;1603,98;1604,23;1596,31;1597,47;-0,42;1065548,74
XZAG;CBX;HRZB00ICBEX6;22.1.2016;1591,77;1605,69;1591,77;1604,2;0,78;713396,36
XZAG;CBX;HRZB00ICBEX6;21.1.2016;1588,37;1597,65;1584,53;1591,75;0,38;638721,17
XZAG;CBX;HRZB00ICBEX6;20.1.2016;1593,14;1594,03;1579,77;1585,73;-0,49;789610,9
XZAG;CBX;HRZB00ICBEX6;19.1.2016;1577,13;1597,39;1575,74;1593,48;1,08;779785,9
XZAG;CBX;HRZB00ICBEX6;18.1.2016;1588,16;1590,29;1570,05;1576,47;-0,74;953343,44
XZAG;CBX;HRZB00ICBEX6;15.1.2016;1605,4;1607,07;1583,89;1588,18;-1,07;1413005,1
XZAG;CBX;HRZB00ICBEX6;14.1.2016;1633,23;1633,23;1604,46;1605,41;-1,7;2028698,04
XZAG;CBX;HRZB00ICBEX6;13.1.2016;1632,86;1639,7;1628,02;1633,23;0,25;406456,23
XZAG;CBX;HRZB00ICBEX6;12.1.2016;1633,38;1635,81;1628,28;1629,15;-0,24;614809,99
XZAG;CBX;HRZB00ICBEX6;11.1.2016;1635,11;1636,28;1628,18;1633,01;-0,18;222084,33
XZAG;CBX;HRZB00ICBEX6;8.1.2016;1649,89;1650,32;1633,81;1635,94;-0,85;584958,4
XZAG;CBX;HRZB00ICBEX6;7.1.2016;1661,99;1662,23;1649,99;1649,99;-0,71;387154,94
XZAG;CBX;HRZB00ICBEX6;5.1.2016;1667,89;1670,6;1653,41;1661,78;-0,36;651270,99
XZAG;CBX;HRZB00ICBEX6;4.1.2016;1689,6;1689,79;1658,93;1667,84;-1,29;457638,16
XZAG;CBX;HRZB00ICBEX6;30.12.2015;1689,22;1689,71;1673,62;1689,63;-0,02;2017520,82
XZAG;CBX;HRZB00ICBEX6;29.12.2015;1675,79;1691,02;1673,37;1689,94;0,84;1094356,06
XZAG;CBX;HRZB00ICBEX6;28.12.2015;1655,92;1677,17;1652,76;1675,88;1,21;1125687,29
XZAG;CBX;HRZB00ICBEX6;23.12.2015;1647,66;1655,77;1641,41;1655,77;0,49;592284,75
XZAG;CBX;HRZB00ICBEX6;22.12.2015;1655,71;1655,71;1642,6;1647,67;-0,55;2714509,05
XZAG;CBX;HRZB00ICBEX6;21.12.2015;1657,62;1657,86;1649,55;1656,75;-0,05;563695,53
XZAG;CBX;HRZB00ICBEX6;18.12.2015;1659,32;1659,58;1650,21;1657,62;-0,08;748410,43
XZAG;CBX;HRZB00ICBEX6;17.12.2015;1660,69;1660,69;1656,11;1658,96;-0,11;1466178,7
XZAG;CBX;HRZB00ICBEX6;16.12.2015;1656,43;1660,81;1652,61;1660,81;0,27;687215,52
XZAG;CBX;HRZB00ICBEX6;15.12.2015;1653,74;1656,34;1646,09;1656,34;0,2;1972064,13
XZAG;CBX;HRZB00ICBEX6;14.12.2015;1659,8;1661,31;1652,81;1653,09;-0,42;1421616,74
XZAG;CBX;HRZB00ICBEX6;11.12.2015;1672,94;1673,43;1657,84;1659,99;-0,8;856769,85
XZAG;CBX;HRZB00ICBEX6;10.12.2015;1680,02;1680,25;1673,3;1673,3;-0,4;259224,56
XZAG;CBX;HRZB00ICBEX6;9.12.2015;1679,15;1681,56;1675,01;1680,02;0,04;454902,35
XZAG;CBX;HRZB00ICBEX6;8.12.2015;1685,04;1685,39;1676,48;1679,34;-0,19;691173,17
XZAG;CBX;HRZB00ICBEX6;7.12.2015;1673,22;1685,7;1669,19;1682,51;0,56;817607,05
XZAG;CBX;HRZB00ICBEX6;4.12.2015;1677,37;1679,78;1671,6;1673,21;-0,25;559423,12
XZAG;CBX;HRZB00ICBEX6;3.12.2015;1673,86;1677,37;1670,34;1677,37;0,25;490468,02
XZAG;CBX;HRZB00ICBEX6;2.12.2015;1680,79;1681,07;1670,09;1673,27;-0,45;986247,15
XZAG;CBX;HRZB00ICBEX6;1.12.2015;1679,8;1681,28;1677,18;1680,86;0,04;372654,98
XZAG;CBX;HRZB00ICBEX6;30.11.2015;1688,68;1690,43;1679,19;1680,19;-0,5;1819453,99
XZAG;CBX;HRZB00ICBEX6;27.11.2015;1693,44;1696;1687,88;1688,66;-0,27;1726678,06
XZAG;CBX;HRZB00ICBEX6;26.11.2015;1690,6;1693,18;1685,28;1693,18;0,16;642514,53
XZAG;CBX;HRZB00ICBEX6;25.11.2015;1677,63;1690,94;1677,23;1690,44;0,88;566116,84
XZAG;CBX;HRZB00ICBEX6;24.11.2015;1686,6;1686,99;1674,05;1675,63;-0,65;377788,99
XZAG;CBX;HRZB00ICBEX6;23.11.2015;1693,97;1694,04;1683,78;1686,61;-0,42;615685,6
XZAG;CBX;HRZB00ICBEX6;20.11.2015;1694,76;1697,14;1686,12;1693,68;-0,08;367678,01
XZAG;CBX;HRZB00ICBEX6;19.11.2015;1693,34;1697,64;1692,29;1695,03;0,1;451515,84
XZAG;CBX;HRZB00ICBEX6;18.11.2015;1693,78;1696,64;1693,12;1693,34;0,05;1153935,21
XZAG;CBX;HRZB00ICBEX6;17.11.2015;1689,49;1693,69;1686,5;1692,41;0,14;666646,63
XZAG;CBX;HRZB00ICBEX6;16.11.2015;1699,65;1699,65;1683,52;1690,09;-0,54;971870,24
XZAG;CBX;HRZB00ICBEX6;13.11.2015;1704,83;1704,83;1694,67;1699,25;-0,26;301971,49
XZAG;CBX;HRZB00ICBEX6;12.11.2015;1707,55;1707,55;1694,92;1703,76;-0,22;1029280,75
XZAG;CBX;HRZB00ICBEX6;11.11.2015;1709,98;1711,13;1704,51;1707,49;-0,14;396096,1
XZAG;CBX;HRZB00ICBEX6;10.11.2015;1717,55;1717,56;1706,58;1709,9;-0,53;429106,01
XZAG;CBX;HRZB00ICBEX6;9.11.2015;1714,7;1720,54;1712,49;1718,97;0,25;759674,3
XZAG;CBX;HRZB00ICBEX6;6.11.2015;1711,48;1715,08;1708,19;1714,7;0,12;499930,91
XZAG;CBX;HRZB00ICBEX6;5.11.2015;1721,33;1721,33;1709,28;1712,67;-0,42;491483,3
XZAG;CBX;HRZB00ICBEX6;4.11.2015;1723,75;1723,75;1714,58;1719,89;-0,32;633203,23
XZAG;CBX;HRZB00ICBEX6;3.11.2015;1723,56;1729,6;1721,8;1725,36;0,11;548450,26
XZAG;CBX;HRZB00ICBEX6;2.11.2015;1725,1;1727,96;1710,41;1723,48;-0,09;699975
XZAG;CBX;HRZB00ICBEX6;30.10.2015;1718,6;1728,38;1713,45;1725,1;0,38;1648729,58
XZAG;CBX;HRZB00ICBEX6;29.10.2015;1718,79;1724,24;1716,99;1718,51;-0,1;1019170,63
XZAG;CBX;HRZB00ICBEX6;28.10.2015;1716,32;1720,42;1705,17;1720,16;0,22;760558,02
XZAG;CBX;HRZB00ICBEX6;27.10.2015;1723,91;1731,67;1713,37;1716,36;-0,56;1577813,45
XZAG;CBX;HRZB00ICBEX6;26.10.2015;1720,78;1731,34;1719,76;1726,05;0,32;888517,99
XZAG;CBX;HRZB00ICBEX6;23.10.2015;1717,01;1722,9;1715,83;1720,51;0,21;720748,49
XZAG;CBX;HRZB00ICBEX6;22.10.2015;1715,51;1720;1714,35;1716,88;0,16;737408,16
XZAG;CBX;HRZB00ICBEX6;21.10.2015;1696,83;1714,22;1693,84;1714,21;1,04;1137278,38
XZAG;CBX;HRZB00ICBEX6;20.10.2015;1689,81;1701,33;1689,81;1696,57;0,38;1218896,25
XZAG;CBX;HRZB00ICBEX6;19.10.2015;1688,21;1698,85;1683,34;1690,15;0,16;269444,39
XZAG;CBX;HRZB00ICBEX6;16.10.2015;1682,82;1697,06;1682,82;1687,43;0,27;412355,7
XZAG;CBX;HRZB00ICBEX6;15.10.2015;1688,06;1688,06;1678,64;1682,82;-0,26;968064,87
XZAG;CBX;HRZB00ICBEX6;14.10.2015;1689,58;1690,98;1682,69;1687,13;-0,17;959994,52
XZAG;CBX;HRZB00ICBEX6;13.10.2015;1706,71;1706,71;1685,78;1689,98;-0,98;2063766,15
XZAG;CBX;HRZB00ICBEX6;12.10.2015;1693,12;1708,6;1692,56;1706,68;0,8;999586,51
XZAG;CBX;HRZB00ICBEX6;9.10.2015;1697,62;1697,62;1684,55;1693,07;-0,25;1835525,65
XZAG;CBX;HRZB00ICBEX6;7.10.2015;1694,33;1705,47;1692,88;1697,25;0,14;1188825,9
XZAG;CBX;HRZB00ICBEX6;6.10.2015;1707,41;1707,41;1687,31;1694,87;-0,81;1345051,95
XZAG;CBX;HRZB00ICBEX6;5.10.2015;1700,59;1708,8;1699,29;1708,72;0,52;414836,08
XZAG;CBX;HRZB00ICBEX6;2.10.2015;1689,7;1707,62;1689,7;1699,96;0,58;758144,14
XZAG;CBX;HRZB00ICBEX6;1.10.2015;1687,34;1692,14;1680,17;1690,16;0,27;489211,02
XZAG;CBX;HRZB00ICBEX6;30.9.2015;1672,22;1685,63;1670,86;1685,63;0,8;931097,2
XZAG;CBX;HRZB00ICBEX6;29.9.2015;1686,96;1686,96;1669,31;1672,32;-0,91;796516,51
XZAG;CBX;HRZB00ICBEX6;28.9.2015;1689,27;1689,32;1675,65;1687,61;-0,1;452548,83
XZAG;CBX;HRZB00ICBEX6;25.9.2015;1693,28;1693,28;1686,7;1689,23;-0,24;402808,86
XZAG;CBX;HRZB00ICBEX6;24.9.2015;1689,57;1694,18;1680,15;1693,27;0,21;372007,4
XZAG;CBX;HRZB00ICBEX6;23.9.2015;1690,16;1692,11;1682,32;1689,76;0,03;1163676,81
XZAG;CBX;HRZB00ICBEX6;22.9.2015;1692,62;1693,99;1688,98;1689,32;-0,2;178013,33
XZAG;CBX;HRZB00ICBEX6;21.9.2015;1700,05;1700,05;1688,35;1692,67;-1,29;419844,98
XZAG;CBX;HRZB00ICBEX6;18.9.2015;1718,05;1720,76;1709,79;1714,83;-0,14;1814934,98
XZAG;CBX;HRZB00ICBEX6;17.9.2015;1720,26;1720,26;1711,74;1717,24;-0,12;1399434,67
XZAG;CBX;HRZB00ICBEX6;16.9.2015;1725,87;1725,87;1716,7;1719,31;-0,4;1901917,45
XZAG;CBX;HRZB00ICBEX6;15.9.2015;1736,43;1736,73;1723,68;1726,16;-0,61;1626572,91
XZAG;CBX;HRZB00ICBEX6;14.9.2015;1746,47;1747,24;1736,26;1736,77;-0,5;399565,73
XZAG;CBX;HRZB00ICBEX6;11.9.2015;1739,43;1747,97;1738,92;1745,42;0,3;408089,47
XZAG;CBX;HRZB00ICBEX6;10.9.2015;1737,64;1744,12;1734;1740,24;0,15;1733348,41
XZAG;CBX;HRZB00ICBEX6;9.9.2015;1738,41;1743,54;1736,73;1737,62;-0,02;715311,46
XZAG;CBX;HRZB00ICBEX6;8.9.2015;1733,59;1739,97;1733,34;1737,9;0,24;767175,14
XZAG;CBX;HRZB00ICBEX6;7.9.2015;1740,44;1742;1728;1733,71;-0,28;511769,69
XZAG;CBX;HRZB00ICBEX6;4.9.2015;1739,69;1743,06;1734,89;1738,66;-0,07;247857,23
XZAG;CBX;HRZB00ICBEX6;3.9.2015;1734,87;1743,91;1734,79;1739,8;0,28;1128681,51
XZAG;CBX;HRZB00ICBEX6;2.9.2015;1737,07;1741,12;1731,76;1734,87;-0,13;888131,67
XZAG;CBX;HRZB00ICBEX6;1.9.2015;1739,25;1739,25;1729,83;1737,21;-0,06;1842468,48
XZAG;CBX;HRZB00ICBEX6;31.8.2015;1750,69;1752,25;1736,2;1738,18;-0,72;673902,75
XZAG;CBX;HRZB00ICBEX6;28.8.2015;1751,65;1755,26;1744,9;1750,7;0,01;2426168,09
XZAG;CBX;HRZB00ICBEX6;27.8.2015;1737,66;1751,15;1737,66;1750,49;0,81;2188817,7
XZAG;CBX;HRZB00ICBEX6;26.8.2015;1739,67;1740,62;1729,72;1736,51;-0,2;899566,78
XZAG;CBX;HRZB00ICBEX6;25.8.2015;1732,31;1739,97;1720,2;1739,97;0,49;1533058,02
XZAG;CBX;HRZB00ICBEX6;24.8.2015;1782,96;1782,96;1717,84;1731,51;-2,92;2596708,69
XZAG;CBX;HRZB00ICBEX6;21.8.2015;1787,46;1787,54;1782,33;1783,55;-0,21;783400,01
XZAG;CBX;HRZB00ICBEX6;20.8.2015;1788,19;1789,26;1785,42;1787,32;-0,05;606589,66
XZAG;CBX;HRZB00ICBEX6;19.8.2015;1793,47;1796,53;1785,25;1788,15;-0,3;937887,7
XZAG;CBX;HRZB00ICBEX6;18.8.2015;1800,18;1800,18;1781,2;1793,46;-0,38;1583637,47
XZAG;CBX;HRZB00ICBEX6;17.8.2015;1805,54;1806,56;1796,9;1800,23;-0,3;717820,41
XZAG;CBX;HRZB00ICBEX6;14.8.2015;1804,62;1806,09;1801,74;1805,56;0,04;1411094,36
XZAG;CBX;HRZB00ICBEX6;13.8.2015;1808,07;1808,87;1800,77;1804,88;-0,18;556774,08
XZAG;CBX;HRZB00ICBEX6;12.8.2015;1809,47;1810,79;1803,46;1808,07;-0,06;560848,58
XZAG;CBX;HRZB00ICBEX6;11.8.2015;1807,68;1811,04;1805,84;1809,19;0,08;514831,21
XZAG;CBX;HRZB00ICBEX6;10.8.2015;1817,49;1817,7;1807,34;1807,81;-0,54;1759409,86
XZAG;CBX;HRZB00ICBEX6;7.8.2015;1812,84;1819,78;1812,32;1817,7;0,32;767086,22
XZAG;CBX;HRZB00ICBEX6;6.8.2015;1804,65;1813,27;1802,59;1811,93;0,4;2452873,55
XZAG;CBX;HRZB00ICBEX6;4.8.2015;1796,53;1807,46;1795,3;1804,64;0,45;890999,4
XZAG;CBX;HRZB00ICBEX6;3.8.2015;1799,93;1799,93;1787,65;1796,52;-0,11;991863,32
XZAG;CBX;HRZB00ICBEX6;31.7.2015;1800,91;1800,95;1794,16;1798,44;-0,11;1185484,82
XZAG;CBX;HRZB00ICBEX6;30.7.2015;1798,34;1805,15;1790,19;1800,47;0,12;916384,44
XZAG;CBX;HRZB00ICBEX6;29.7.2015;1785,91;1799,21;1785,38;1798,37;0,76;564635,88
XZAG;CBX;HRZB00ICBEX6;28.7.2015;1784,68;1789,71;1776,59;1784,81;-0,01;628099,2
XZAG;CBX;HRZB00ICBEX6;27.7.2015;1786,81;1788,45;1780,43;1784,98;-0,1;505349,03
XZAG;CBX;HRZB00ICBEX6;24.7.2015;1789,59;1791,29;1780,61;1786,7;-0,14;545823,4
XZAG;CBX;HRZB00ICBEX6;23.7.2015;1786,91;1793,93;1785;1789,27;0,1;591159,82
XZAG;CBX;HRZB00ICBEX6;22.7.2015;1784,1;1787,8;1776,03;1787,46;0,19;500780,16
XZAG;CBX;HRZB00ICBEX6;21.7.2015;1784,52;1787,66;1779,66;1784,15;-0,03;391885,33
XZAG;CBX;HRZB00ICBEX6;20.7.2015;1789,5;1789,5;1779,22;1784,75;-0,31;631411,08
XZAG;CBX;HRZB00ICBEX6;17.7.2015;1770,22;1793,42;1768,86;1790,25;1,1;1136938,62
XZAG;CBX;HRZB00ICBEX6;16.7.2015;1778,92;1780,71;1767,59;1770,75;-0,5;792205,3
XZAG;CBX;HRZB00ICBEX6;15.7.2015;1784,82;1787,95;1777,94;1779,68;-0,28;934525,68
XZAG;CBX;HRZB00ICBEX6;14.7.2015;1764,56;1785,08;1764,06;1784,64;1,29;2070578,82
XZAG;CBX;HRZB00ICBEX6;13.7.2015;1745,21;1761,97;1745,21;1761,97;1,02;815707,51
XZAG;CBX;HRZB00ICBEX6;10.7.2015;1746,64;1751,01;1740,02;1744,21;-0,17;623127,14
XZAG;CBX;HRZB00ICBEX6;9.7.2015;1737,78;1748,29;1732,72;1747,1;0,49;963699,13
XZAG;CBX;HRZB00ICBEX6;8.7.2015;1736,94;1740,53;1734,52;1738,54;0,08;820882,51
XZAG;CBX;HRZB00ICBEX6;7.7.2015;1743,51;1746,37;1736,37;1737,18;-0,36;655289,74
XZAG;CBX;HRZB00ICBEX6;6.7.2015;1746,36;1746,63;1740,33;1743,41;-0,17;729638,19
XZAG;CBX;HRZB00ICBEX6;3.7.2015;1747,96;1749,91;1741,07;1746,36;-0,12;711619,09
XZAG;CBX;HRZB00ICBEX6;2.7.2015;1750,16;1752,61;1740,9;1748,42;-0,12;228056,41
XZAG;CBX;HRZB00ICBEX6;1.7.2015;1737,48;1750,44;1733,82;1750,44;0,74;450039,45
XZAG;CBX;HRZB00ICBEX6;30.6.2015;1726,36;1737,84;1722,35;1737,55;0,65;937339,67
XZAG;CBX;HRZB00ICBEX6;29.6.2015;1740,32;1742,59;1720,53;1726,35;-0,95;608967,67
XZAG;CBX;HRZB00ICBEX6;26.6.2015;1757,27;1757,3;1741,64;1742,89;-0,82;955102,56
XZAG;CBX;HRZB00ICBEX6;24.6.2015;1757,96;1765,73;1753;1757,38;-0,03;967311,14
XZAG;CBX;HRZB00ICBEX6;23.6.2015;1755,6;1758,83;1748,15;1757,86;0,13;616882,26
XZAG;CBX;HRZB00ICBEX6;19.6.2015;1756,8;1757,29;1749,85;1755,6;-0,07;581536,89
XZAG;CBX;HRZB00ICBEX6;18.6.2015;1759,76;1761,37;1755,7;1756,8;-0,16;624829,67
XZAG;CBX;HRZB00ICBEX6;17.6.2015;1752,24;1759,66;1751,17;1759,66;0,42;1203507,65
XZAG;CBX;HRZB00ICBEX6;16.6.2015;1754,72;1754,72;1749,23;1752,22;0;477764,48
XZAG;CBX;HRZB00ICBEX6;15.6.2015;1753,16;1758,11;1752,03;1752,28;-0,09;855536,41
XZAG;CBX;HRZB00ICBEX6;12.6.2015;1754,02;1755,78;1750,45;1753,91;0;873668,19
XZAG;CBX;HRZB00ICBEX6;11.6.2015;1751,67;1754,96;1746,04;1753,91;0,14;684248,03
XZAG;CBX;HRZB00ICBEX6;10.6.2015;1744,54;1751,4;1741,92;1751,4;0,38;1782394,47
XZAG;CBX;HRZB00ICBEX6;9.6.2015;1736,77;1747,76;1736,53;1744,8;0,45;786679,93
XZAG;CBX;HRZB00ICBEX6;8.6.2015;1742,07;1742,07;1733,5;1737,02;-0,29;1019875,02
XZAG;CBX;HRZB00ICBEX6;5.6.2015;1733,29;1744,58;1733,29;1742,06;0,49;798097,04
